date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:00	2412/2412	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:19%20GMT	http://www.hantang.com/english/en_Articles/externalhemo.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/externalhemo.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:01	2813/2813	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:24%20GMT	http://www.hantang.com/english/en_Articles/loeback.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/loeback.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:01	2068/2068	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:23%20GMT	http://www.hantang.com/english/en_Articles/hightrig.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/hightrig.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:02	2274/2274	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:18%20GMT	http://www.hantang.com/english/en_Articles/chestpain.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/chestpain.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:03	2403/2403	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:18%20GMT	http://www.hantang.com/english/en_Articles/constipation.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/constipation.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:03	1812/1812	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:15%20GMT	http://www.hantang.com/english/en_Articles/baldness.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/baldness.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:04	1303/1303	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:31%20GMT	http://www.hantang.com/english/en_Articles/upbodypain.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/upbodypain.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:04	1860/1860	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:24%20GMT	http://www.hantang.com/english/en_Articles/lowbodypain.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/lowbodypain.html	(from http://www.hantang.com/english/en_Articles/researchstudy.htm)
21:13:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Oct%202022%2013:13:04%20GMT	http://www.hantang.com/english/en_Articles/flies.files/filelist.xml	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/flies.files/filelist.xml	(from http://www.hantang.com/english/en_Articles/flies.htm)
21:13:06	15233/15233	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:30%20GMT	http://www.hantang.com/english/en_Articles/pms.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/pms.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:07	12156/12156	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:23%20GMT	http://www.hantang.com/english/en_Articles/irregulamenstrualcycle.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/irregulamenstrualcycle.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:08	6727/6727	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:18%20GMT	http://www.hantang.com/english/en_Articles/cramping.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/cramping.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:09	14500/14500	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:23%20GMT	http://www.hantang.com/english/en_Articles/infertile.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/infertile.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:10	10342/10342	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:24%20GMT	http://www.hantang.com/english/en_Articles/Menopause.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/Menopause.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:10	9397/9397	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2001:51:19%20GMT	http://www.hantang.com/english/en_Articles/EMOTION.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/english/en_Articles/EMOTION.html	(from http://www.hantang.com/english/en_Articles/woman.htm)
21:13:55	78499/78499	---M-Z	200	added ('OK')	text/html	date:Wed,%2028%20Mar%202012%2000:37:05%20GMT	http://www.hantang.com/chinese/ch_cm/chinesetext.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_cm/chinesetext.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:55	18393/18393	---M-Z	200	added ('OK')	text/html	date:Thu,%2014%20Apr%202011%2011:03:08%20GMT	http://www.hantang.com/chinese/ch_Articles/mercy.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/mercy.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:56	31795/31795	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202011%2000:55:55%20GMT	http://www.hantang.com/chinese/ch_Articles/newletter1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/newletter1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:57	17566/17566	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202014%2012:58:24%20GMT	http://www.hantang.com/chinese/ch_Articles/articalarea.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/articalarea.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:57	5392/5392	---M-Z	200	added ('OK')	text/html	date:Mon,%2027%20Sep%202010%2022:48:19%20GMT	http://www.hantang.com/chinese/ch_Articles/Dontdoit.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/Dontdoit.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:58	3212/3212	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:56%20GMT	http://www.hantang.com/chinese/ch_Articles/goodbook.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/goodbook.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:59	6439/6439	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Sep%202008%2010:30:03%20GMT	http://www.hantang.com/chinese/ch_Articles/smato.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/smato.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:13:59	18662/18662	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Aug%202010%2023:30:50%20GMT	http://www.hantang.com/chinese/ch_Articles/longlife41.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/longlife41.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:00	2794/2794	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:54%20GMT	http://www.hantang.com/chinese/ch_Articles/supportcm.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/supportcm.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:01	35059/35059	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Feb%202011%2003:23:13%20GMT	http://www.hantang.com/chinese/ch_Articles/generaldisease.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/generaldisease.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:02	6464/6464	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2003:07:52%20GMT	http://www.hantang.com/chinese/ch_Articles/fortune.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/fortune.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:02	20088/20088	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:53%20GMT	http://www.hantang.com/chinese/ch_Articles/drugcompany.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/drugcompany.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:03	12440/12440	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:50%20GMT	http://www.hantang.com/chinese/ch_Articles/westeastmd.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/westeastmd.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:04	11452/11452	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Mar%202012%2004:29:56%20GMT	http://www.hantang.com/chinese/ch_Articles/zengei.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/zengei.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:04	10160/10160	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:53%20GMT	http://www.hantang.com/chinese/ch_Articles/virtualDOH.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/virtualDOH.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:05	16507/16507	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Feb%202011%2007:14:34%20GMT	http://www.hantang.com/chinese/ch_Articles/story.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/story.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:06	37479/37479	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Oct%202012%2010:27:58%20GMT	http://www.hantang.com/chinese/ch_Articles/fortune1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/fortune1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:06	8657/8657	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:53%20GMT	http://www.hantang.com/chinese/ch_Articles/instruction1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/instruction1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:07	7737/7737	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202011%2023:04:40%20GMT	http://www.hantang.com/chinese/ch_Articles/learnalesson.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/learnalesson.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:07	5545/5545	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Aug%202008%2002:03:53%20GMT	http://www.hantang.com/chinese/ch_Articles/digei.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/digei.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:08	7673/7673	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Feb%202011%2007:17:35%20GMT	http://www.hantang.com/chinese/ch_Articles/trainingpoint.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/trainingpoint.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:09	14183/14183	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:50%20GMT	http://www.hantang.com/chinese/ch_Articles/goodstudy.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/goodstudy.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:10	8028/8028	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Sep%202010%2007:52:57%20GMT	http://www.hantang.com/chinese/ch_Articles/mainarticalarea.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/mainarticalarea.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:10	5947/5947	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Sep%202010%2023:24:04%20GMT	http://www.hantang.com/chinese/ch_Articles/milk22.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/milk22.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:11	21985/21985	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:50%20GMT	http://www.hantang.com/chinese/ch_Articles/useless.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/useless.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:11	2297/2297	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Mar%202012%2004:29:56%20GMT	http://www.hantang.com/chinese/ch_Articles/introduce.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/introduce.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:12	5792/5792	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:54%20GMT	http://www.hantang.com/chinese/ch_Articles/badhospital.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/badhospital.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:13	14779/14779	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:56%20GMT	http://www.hantang.com/chinese/ch_Articles/band.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/band.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:13	24602/24602	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Apr%202011%2009:31:58%20GMT	http://www.hantang.com/chinese/ch_Articles/studentcase.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/studentcase.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:14	6603/6603	---M-Z	200	added ('OK')	text/html	date:Fri,%2001%20Apr%202011%2001:36:12%20GMT	http://www.hantang.com/chinese/ch_Articles/baddoh.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/baddoh.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:15	6273/6273	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:49%20GMT	http://www.hantang.com/chinese/ch_Articles/badstudy.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/badstudy.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:15	6195/6195	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Jun%202009%2001:37:55%20GMT	http://www.hantang.com/chinese/ch_Articles/disease.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/disease.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:16	7903/7903	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Mar%202012%2004:45:22%20GMT	http://www.hantang.com/chinese/ch_Articles/myherbs.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/myherbs.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:16	5664/5664	---M-Z	200	added ('OK')	text/html	date:Thu,%2027%20Jan%202011%2008:12:31%20GMT	http://www.hantang.com/chinese/ch_Articles/copyright.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/copyright.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:17	5307/5307	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Mar%202011%2009:16:00%20GMT	http://www.hantang.com/chinese/ch_Articles/badstudy2.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/badstudy2.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:18	6498/6498	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20May%202010%2002:16:54%20GMT	http://www.hantang.com/chinese/ch_Articles/sucide15.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/sucide15.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:19	3874/3874	---M-Z	200	added ('OK')	text/html	date:Wed,%2015%20Dec%202010%2000:05:34%20GMT	http://www.hantang.com/chinese/ch_Articles/food.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/food.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:19	97972/97972	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202010%2023:05:19%20GMT	http://www.hantang.com/chinese/ch_Articles/milk38.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/milk38.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:20	4159/4159	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Oct%202010%2009:28:51%20GMT	http://www.hantang.com/chinese/ch_Articles/lecture.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/lecture.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:20	12846/12846	---M-Z	200	added ('OK')	text/html	date:Wed,%2022%20Sep%202010%2023:59:50%20GMT	http://www.hantang.com/chinese/ch_Articles/vitimin24.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/vitimin24.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:21	24115/24115	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202011%2015:25:39%20GMT	http://www.hantang.com/chinese/ch_Articles/2011training.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/2011training.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:21	22902/22902	---M-Z	200	added ('OK')	text/html	date:Sun,%2023%20May%202010%2002:38:05%20GMT	http://www.hantang.com/chinese/ch_Articles/zengei1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/zengei1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:22	3461/3461	---M-Z	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202011%2011:44:01%20GMT	http://www.hantang.com/chinese/ch_Articles/wrong.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/wrong.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:23	7170/7170	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Feb%202011%2021:58:08%20GMT	http://www.hantang.com/chinese/ch_Articles/year2011.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/year2011.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:23	21243/21243	---M-Z	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202011%2009:22:41%20GMT	http://www.hantang.com/chinese/ch_Articles/eastpkwest1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/eastpkwest1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:24	26643/26643	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Mar%202011%2022:35:27%20GMT	http://www.hantang.com/chinese/ch_Articles/cancerstudy1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/cancerstudy1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:25	7707/7707	---M-Z	200	added ('OK')	text/html	date:Wed,%2023%20Feb%202011%2002:14:28%20GMT	http://www.hantang.com/chinese/ch_Articles/notice1.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/notice1.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
21:14:25	15034/15034	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Apr%202011%2008:38:13%20GMT	http://www.hantang.com/chinese/ch_Articles/story3.htm	E:/%e4%b8%ad%e5%8c%bb%e5%ad%a6%e4%b9%a0/%e5%80%aa%e6%b5%b7%e5%8e%a6/web/hantang/www.hantang.com/chinese/ch_Articles/story3.html	(from http://www.hantang.com/chinese/ch_Articles/Ch_index.html)
